model,scenario,trial,success,turn,G,C,D,S,O,E,corruption
codex,S5,11,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,11,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,12,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,12,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,12,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
codex,S5,13,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,13,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,13,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,13,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,13,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,13,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,13,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
codex,S5,14,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,14,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,14,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,14,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,14,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,15,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,15,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,15,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,15,0,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,15,0,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,15,0,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,15,0,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
codex,S5,15,0,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
codex,S5,15,0,8,0.0,100.0,77.0835,0.0,82.9634,100.0,0.0
codex,S5,16,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,16,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,16,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,16,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,16,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,16,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,17,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
codex,S5,17,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
codex,S5,17,1,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
codex,S5,18,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,18,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,18,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
codex,S5,18,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
codex,S5,18,1,4,3.6916,77.2077,42.2443,17.923,60.3876,46.9628,0.0
codex,S5,18,1,5,0.0,81.6576,49.294,9.6438,65.3874,60.3347,0.0
codex,S5,18,1,6,0.0,87.7047,58.6348,0.686,71.025,76.819,0.0
codex,S5,18,1,7,0.0,95.7296,69.7233,0.0,77.3223,95.6589,0.0
codex,S5,18,1,8,0.0,100.0,81.9037,0.0,86.3057,100.0,0.0
codex,S5,19,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,19,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,19,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,19,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,19,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,19,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,20,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,20,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,20,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
codex,S5,21,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,21,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,21,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,21,0,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,21,0,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,21,0,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,21,0,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
codex,S5,21,0,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
codex,S5,21,0,8,0.0,100.0,77.0835,0.0,82.9634,100.0,0.0
codex,S5,22,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,22,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,22,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,22,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,22,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,22,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,22,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
codex,S5,22,1,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
codex,S5,22,1,8,0.0,100.0,77.0835,0.0,82.9634,100.0,0.0
codex,S5,23,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,23,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,23,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,24,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,24,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,24,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,24,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,24,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,25,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
codex,S5,25,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
codex,S5,25,1,2,24.5728,68.316,35.1275,34.5646,49.1701,30.8307,0.0
codex,S5,26,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,26,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,26,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,26,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,26,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,26,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,26,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
codex,S5,26,1,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
codex,S5,26,1,8,0.0,100.0,77.0835,0.0,82.9634,100.0,0.0
codex,S5,27,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
codex,S5,27,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
codex,S5,27,1,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
codex,S5,27,1,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
codex,S5,27,1,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
codex,S5,27,1,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
codex,S5,27,1,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
codex,S5,27,1,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
codex,S5,27,1,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
codex,S5,28,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
codex,S5,28,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
codex,S5,28,1,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
codex,S5,29,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,29,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,29,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,30,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,30,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,30,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,30,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,30,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
gptoss,S5,1,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,1,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,1,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,1,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,1,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
gptoss,S5,1,0,5,0.0,85.6517,55.9446,6.7458,68.4071,67.853,0.0
gptoss,S5,1,0,6,0.0,92.7163,65.7288,0.0,74.5158,85.8207,0.0
gptoss,S5,1,0,7,0.0,100.0,77.2232,0.0,81.9526,100.0,0.0
gptoss,S5,1,0,8,0.0,100.0,89.1397,0.0,91.1097,100.0,0.0
gptoss,S5,2,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,2,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,2,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,2,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
gptoss,S5,2,0,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
gptoss,S5,2,0,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
gptoss,S5,2,0,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
gptoss,S5,2,0,7,0.0,96.8543,71.2121,0.0,78.2256,98.1146,0.0
gptoss,S5,2,0,8,0.0,100.0,83.5271,0.0,87.5647,100.0,0.0
gptoss,S5,3,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,3,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gptoss,S5,3,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
gptoss,S5,3,1,3,13.6661,73.3569,38.4662,26.7807,55.4075,37.5489,0.0
gptoss,S5,3,1,4,3.5466,78.1227,44.3755,18.6049,60.7957,47.4303,0.0
gptoss,S5,4,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,4,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,4,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gptoss,S5,4,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
gptoss,S5,4,0,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
gptoss,S5,4,0,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
gptoss,S5,4,0,6,0.0,97.0278,71.6064,0.0,77.2788,92.5169,0.0
gptoss,S5,4,0,7,0.0,100.0,83.3199,0.0,85.6404,100.0,0.0
gptoss,S5,4,0,8,0.0,100.0,94.3219,0.0,94.2443,100.0,3.5
gptoss,S5,5,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,5,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,6,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,6,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,7,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,7,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,8,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,9,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,9,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,9,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,9,1,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,9,1,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
gptoss,S5,9,1,5,0.0,86.9017,58.4446,6.7458,69.1571,69.353,0.0
gptoss,S5,9,1,6,0.0,94.2413,68.1288,0.0,75.4533,87.7957,0.0
gptoss,S5,10,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,10,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,10,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,10,1,3,12.5811,73.4669,37.9349,25.5113,55.7369,38.7564,0.0
gptoss,S5,10,1,4,2.1031,78.2893,44.3996,17.2962,61.1718,48.9737,0.0
gptoss,S5,11,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,11,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,11,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,11,0,3,12.5811,73.4669,37.9349,25.5113,55.7369,38.7564,0.0
gptoss,S5,11,0,4,2.1031,78.2893,44.3996,17.2962,61.1718,48.9737,0.0
gptoss,S5,11,0,5,0.0,83.0477,51.8158,8.4544,66.4897,63.2635,0.0
gptoss,S5,11,0,6,0.0,89.5009,61.3291,0.0,72.3098,80.3,0.0
gptoss,S5,11,0,7,0.0,97.9637,72.6098,0.0,78.9734,99.6019,0.0
gptoss,S5,11,0,8,0.0,100.0,84.9749,0.0,88.4977,100.0,0.0
gptoss,S5,12,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,12,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gptoss,S5,13,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,13,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,14,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,14,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,14,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,14,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,14,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
gptoss,S5,14,0,5,0.0,85.6517,55.9446,6.7458,68.4071,67.853,0.0
gptoss,S5,14,0,6,0.0,92.7163,65.7288,0.0,74.5158,85.8207,0.0
gptoss,S5,14,0,7,0.0,100.0,77.2232,0.0,81.9526,100.0,0.0
gptoss,S5,14,0,8,0.0,100.0,89.1397,0.0,91.1097,100.0,0.0
gptoss,S5,15,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,15,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gptoss,S5,16,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,17,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,17,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,18,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,18,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,18,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gptoss,S5,18,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
gptoss,S5,18,1,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
gptoss,S5,18,1,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
gptoss,S5,18,1,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
gptoss,S5,18,1,7,0.0,100.0,85.7199,0.0,86.5779,100.0,0.0
gptoss,S5,18,1,8,0.0,100.0,96.3619,0.0,95.0412,100.0,3.5
gptoss,S5,19,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,19,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,19,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,19,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
gptoss,S5,19,0,4,1.4831,78.8993,45.4396,17.0612,61.5868,49.8837,0.0
gptoss,S5,19,0,5,0.0,85.0417,55.4993,7.9624,67.7894,66.0805,0.0
gptoss,S5,19,0,6,0.0,91.9455,64.9904,0.0,73.8796,83.8589,0.0
gptoss,S5,19,0,7,0.0,100.0,76.3223,0.0,81.0195,100.0,0.0
gptoss,S5,19,0,8,0.0,100.0,88.3739,0.0,90.3165,100.0,0.0
gptoss,S5,20,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,20,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gptoss,S5,20,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
gptoss,S5,20,1,3,13.6661,73.3569,38.4662,26.7807,55.4075,37.5489,0.0
gptoss,S5,20,1,4,3.5466,78.1227,44.3755,18.6049,60.7957,47.4303,0.0
gptoss,S5,20,1,5,0.0,83.991,53.7047,9.878,66.7287,62.6977,0.0
gptoss,S5,20,1,6,0.0,91.7321,65.33,0.1975,73.4346,81.5304,0.0
gptoss,S5,21,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,21,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,21,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,21,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,21,0,4,0.9331,79.1743,45.5396,16.4737,61.8743,50.6587,0.0
gptoss,S5,21,0,5,0.0,84.1267,53.358,7.3199,67.3763,65.598,0.0
gptoss,S5,21,0,6,0.0,90.8596,63.0948,0.0,73.3035,83.0163,0.0
gptoss,S5,21,0,7,0.0,99.6348,74.5182,0.0,80.3612,100.0,0.0
gptoss,S5,21,0,8,0.0,100.0,86.8039,0.0,89.757,100.0,0.0
gptoss,S5,22,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,22,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,22,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,22,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,22,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
gptoss,S5,22,0,5,0.0,86.9017,58.4446,6.7458,69.1571,69.353,0.0
gptoss,S5,22,0,6,0.0,94.2413,68.1288,0.0,75.4533,87.7957,0.0
gptoss,S5,22,0,7,0.0,100.0,79.6132,0.0,83.1444,100.0,0.0
gptoss,S5,22,0,8,0.0,100.0,91.1712,0.0,92.1228,100.0,3.5
gptoss,S5,23,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,23,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,23,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,23,1,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,23,1,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
gptoss,S5,23,1,5,0.0,86.9017,58.4446,6.7458,69.1571,69.353,0.0
gptoss,S5,24,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,24,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,24,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,24,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,24,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
gptoss,S5,24,0,5,0.0,85.6517,55.9446,6.7458,68.4071,67.853,0.0
gptoss,S5,24,0,6,0.0,92.7163,65.7288,0.0,74.5158,85.8207,0.0
gptoss,S5,24,0,7,0.0,100.0,77.2232,0.0,81.9526,100.0,0.0
gptoss,S5,24,0,8,0.0,100.0,89.1397,0.0,91.1097,100.0,0.0
gptoss,S5,25,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,25,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,25,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,25,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,25,0,4,0.9331,79.1743,45.5396,16.4737,61.8743,50.6587,0.0
gptoss,S5,25,0,5,0.0,84.1267,53.358,7.3199,67.3763,65.598,0.0
gptoss,S5,25,0,6,0.0,90.8596,63.0948,0.0,73.3035,83.0163,0.0
gptoss,S5,25,0,7,0.0,99.6348,74.5182,0.0,80.3612,100.0,0.0
gptoss,S5,25,0,8,0.0,100.0,86.8039,0.0,89.757,100.0,0.0
gptoss,S5,26,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,26,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,26,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gptoss,S5,27,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,27,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,27,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,27,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,27,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
gptoss,S5,27,0,5,0.0,85.6517,55.9446,6.7458,68.4071,67.853,0.0
gptoss,S5,27,0,6,0.0,92.7163,65.7288,0.0,74.5158,85.8207,0.0
gptoss,S5,27,0,7,0.0,100.0,77.2232,0.0,81.9526,100.0,0.0
gptoss,S5,27,0,8,0.0,100.0,89.1397,0.0,91.1097,100.0,0.0
gptoss,S5,28,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,28,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,28,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,28,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
gptoss,S5,28,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
gptoss,S5,28,0,5,0.0,85.6517,55.9446,6.7458,68.4071,67.853,0.0
gptoss,S5,28,0,6,0.0,92.7163,65.7288,0.0,74.5158,85.8207,0.0
gptoss,S5,28,0,7,0.0,100.0,77.2232,0.0,81.9526,100.0,0.0
gptoss,S5,28,0,8,0.0,100.0,89.1397,0.0,91.1097,100.0,0.0
gptoss,S5,29,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,29,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,30,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gptoss,S5,30,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gptoss,S5,30,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
gptoss,S5,30,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
gptoss,S5,30,0,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
gptoss,S5,30,0,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
gptoss,S5,30,0,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
gptoss,S5,30,0,7,0.0,96.8543,71.2121,0.0,78.2256,98.1146,0.0
gptoss,S5,30,0,8,0.0,100.0,83.5271,0.0,87.5647,100.0,0.0
llama,S5,1,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,1,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,1,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,1,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,1,0,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,1,0,5,0.0,84.4326,54.394,9.0563,67.1749,64.1097,0.0
llama,S5,1,0,6,0.0,91.0897,63.6835,0.0,73.1819,81.6215,0.0
llama,S5,1,0,7,0.0,99.7613,74.9021,0.0,79.9789,100.0,0.0
llama,S5,1,0,8,0.0,100.0,87.1429,0.0,89.4321,100.0,0.0
llama,S5,2,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,2,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,2,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
llama,S5,2,0,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
llama,S5,2,0,4,5.0966,76.5977,41.7755,19.1924,59.7582,45.1553,0.0
llama,S5,2,0,5,0.0,82.131,50.7459,11.108,65.3543,59.4052,0.0
llama,S5,2,0,6,0.0,89.433,62.1769,1.735,71.8538,77.5705,0.0
llama,S5,2,0,7,0.0,97.7144,72.8772,0.0,78.3869,97.052,0.0
llama,S5,2,0,8,0.0,100.0,87.4222,0.0,88.2392,100.0,0.0
llama,S5,3,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,3,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,3,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,3,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,3,0,4,3.6916,77.2077,42.2443,17.923,60.3876,46.9628,0.0
llama,S5,3,0,5,0.0,82.9076,51.794,9.6438,66.1374,61.8347,0.0
llama,S5,3,0,6,0.0,89.2297,61.0348,0.2985,71.9625,78.794,0.0
llama,S5,3,0,7,0.0,97.5396,72.1521,0.0,78.4366,98.1414,0.0
llama,S5,3,0,8,0.0,100.0,83.3974,0.0,87.4494,100.0,0.0
llama,S5,4,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,4,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
